src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,packet_length_mean,packet_length_std,label
192.168.184.214,10.0.225.100,11884,21,TCP,370.44344273118946,71,12,47009,7945,148346.53191547276,224.05579482811513,4.463174008809512,1.9644178396975267,1,0,0,2,71,1,662.0963855421687,132.42007284279404,BENIGN
192.168.147.58,10.0.9.48,43122,143,ICMP,554.5451811154303,95,19,27792,5558,60139.37391524839,205.57387185422238,4.864431413293248,2.173080607209569,0,2,0,1,95,1,292.5438596491228,58.51048892302793,BENIGN
192.168.130.103,10.0.15.57,31818,5900,TCP,280.06584574029534,83,38,29941,13708,155852.63488528214,432.04125687001164,2.3145937664487217,0.2596583577247376,0,2,0,4,83,0,360.73553719008265,72.14792270089777,BENIGN
192.168.26.149,10.0.156.48,55267,80,UDP,967.3039191799273,26,10,24556,9444,35149.2424726501,37.21684497104128,26.86955331055354,12.338017551764555,1,0,0,1,26,1,944.4444444444445,188.89722886878675,BENIGN
192.168.103.124,10.0.245.252,60282,443,ICMP,98.61676489144654,407,0,413224,82644,5028232.274155739,4127.087320781711,0.23149475326630642,0.03941211745210991,0,407,0,1,355,1,1218.3488943488944,232.80263834194193,PortScan
192.168.62.93,10.0.87.24,3937,22,TCP,3.5024387350000534,7227,0,1662640,0,474709231.4235654,2063419.3905464243,0.0019717152238535175,0.0004451226310351602,0,7227,0,2,2284,1,230.059499100595,145.5902076495507,DDoS
192.168.160.32,10.0.170.160,23577,21,ICMP,17.108521725842674,39,27,40675,28159,4023375.081905833,3857.726638082706,0.2592200261491314,0.1087633894757286,1,1,1,1,39,1,1042.939393939394,208.59137703842467,BENIGN
192.168.159.12,10.0.149.94,46013,21,UDP,1.6504453811021635,8379,0,10896534,0,6602177887.718599,5076811.444923142,0.0010785265971723298,0.00032560904491849897,0,8379,0,1,8709,0,1300.4575725026853,250.2361806194122,DDoS
192.168.195.218,10.0.15.100,51743,22,TCP,196.04536235353555,13,5,7097,2729,50121.05301568127,91.8154848648751,10.891409019640864,1.6070247484721978,0,2,0,0,13,0,545.8888888888889,109.18732246629884,BENIGN
192.168.239.233,10.0.245.209,36599,53,TCP,50.6992498155753,9,2,9213,2047,222094.01600535752,216.96573499635284,4.609022710506846,1.335459979405127,0,2,1,0,9,0,1023.6363636363636,204.7544930767724,Malware
192.168.153.13,10.0.226.51,2233,993,TCP,130.2512363497342,71,49,99356,68569,1289239.2019152045,921.296437277502,1.0854269695811183,0.1874017544903675,0,2,0,3,71,1,1399.375,279.8775026180774,BENIGN
192.168.215.78,10.0.216.130,17772,22,TCP,377.9086792768305,81,25,106181,32772,367689.35888400796,280.4910440343486,3.565176219592741,0.6196576020490214,0,2,0,1,81,1,1310.877358490566,262.1760779406206,BENIGN
192.168.115.186,10.0.246.125,63755,21,UDP,867.1644646263261,96,35,10196,3717,16044.246008160995,151.06707590520307,6.6195760658498175,2.9746342314499445,1,1,0,1,96,0,106.20610687022901,21.242084821268897,BENIGN
192.168.219.234,10.0.51.50,19717,22,ICMP,168.19237340548932,50,4,19605,1568,125885.61283307851,321.06093104360457,3.1146735815831357,1.5125071782126263,1,1,0,2,50,1,392.0925925925926,78.42139366797016,BENIGN
192.168.15.54,10.0.235.188,28260,53,ICMP,578.7018608551778,86,50,63003,36629,172164.6442483676,235.00874837178813,4.2551607415821895,1.431152272235921,1,0,1,1,86,1,732.5882352941177,146.51975080764257,BENIGN
192.168.143.149,10.0.175.201,10548,21,UDP,451.388532032728,46,36,67998,53216,268535.84306659206,181.6616820784773,5.504738195521073,0.8249679886623834,0,0,0,2,46,1,1478.219512195122,295.6463923419825,BENIGN
192.168.155.246,10.0.191.145,39112,143,UDP,620.5124652037352,8,1,2673,334,4845.994510380545,14.504140536556337,68.9458294670817,16.63944792882721,1,0,0,3,8,1,334.1111111111111,66.82839707266425,BENIGN
192.168.202.46,10.0.141.223,2781,25,UDP,302.6147833774243,98,14,56127,8018,211969.15525438057,370.1074968975076,2.7019177087270028,1.3102249623692488,1,1,1,1,98,1,572.7232142857143,114.54570206234858,BENIGN
192.168.33.62,10.0.229.47,46686,80,ICMP,777.4270431035013,88,9,73046,7470,103567.2745298116,124.77055031784646,8.014711784572178,2.2663644525005595,1,1,1,2,88,1,830.0618556701031,166.01501828028728,BENIGN
192.168.73.253,10.0.134.107,9048,110,TCP,284.0214576625057,46,2,43686,1899,160498.43689686045,169.00131558734893,5.917113701302203,2.338247817587945,1,2,1,1,46,0,949.6875,189.94025217524984,BENIGN
192.168.183.231,10.0.228.162,1818,22,ICMP,87.86007753359775,764,0,27123,1356,324140.3923085501,8695.644500289065,4.183813215885607,2.0757979724474467,1,764,1,3,20,1,37.276178010471206,271.2390113470888,PortScan
192.168.25.50,10.0.14.134,13899,21,ICMP,2322.643653134304,346,192,763662,0,328789.99710931646,231.6326050593224,4.644749076646343,2.0854282810889813,1,1,0,1,346,0,1419.4460966542752,79.64012546507938,DataExfiltration
192.168.157.165,10.0.171.86,37234,53,ICMP,3.396101450660213,3337,0,795007,0,234094007.95298624,982597.265859439,0.013491571327099865,0.0027166525896257466,0,3337,0,0,704,0,238.24003596044352,225.85435538287106,DDoS
192.168.233.17,10.0.59.90,8683,110,TCP,60.65677248191844,44,25,39602,22501,1023842.8036788914,1137.5481611813198,0.8790836591582383,0.36400728460529913,1,1,0,3,44,1,900.0434782608696,180.010355805436,BENIGN
192.168.56.164,10.0.182.235,59026,22,ICMP,5.789061752129044,7339,0,796433,0,137575488.75810415,1267735.6563524194,0.0045059992768434675,0.0008957263714763854,1,7339,1,1,1483,0,108.52064313939229,107.40846399794,DDoS
192.168.229.134,10.0.211.77,63480,993,ICMP,859.934880136834,18,15,9636,8030,20543.41602841946,38.37499880775739,26.05863273141921,7.9619623015825365,1,0,0,0,18,0,535.3333333333334,107.0685479508191,BENIGN
192.168.2.249,10.0.89.177,30405,3389,TCP,770.6673649895447,29,16,42727,23573,86029.33381109172,58.390950550514745,17.125941444212103,6.9957745552159105,1,0,0,2,29,0,1473.3333333333333,294.67174940724595,BENIGN
192.168.145.188,10.0.87.88,57516,5900,TCP,77.34044257861338,97,9,135793,12599,1918685.6843903582,1370.5636593979323,0.7296268167793715,0.2589303957462333,1,2,1,0,97,0,1399.9245283018868,279.987583725423,BENIGN
192.168.65.118,10.0.79.160,60679,143,ICMP,77.75625963415723,59,41,62713,43580,1367002.483145511,1286.0700922407975,0.7775625963415723,0.37086714696222967,0,0,0,3,59,0,1062.93,212.5878699544784,Malware
192.168.110.184,10.0.22.195,16951,110,UDP,330.8257943652888,98,64,140442,91717,701756.0418630972,489.68370290112273,2.0421345331190666,1.015989683143952,1,1,0,0,98,0,1433.0802469135801,286.61730695853765,BENIGN
192.168.218.238,10.0.90.122,40457,21,ICMP,325.41832756982785,249,6,193546,4663,609089.8489958853,783.6067559694603,1.2761503041954034,0.21991565321276296,0,1,1,1,249,0,777.2901960784313,155.4590828553968,BruteForce
192.168.231.168,10.0.205.151,36474,25,TCP,373.6268357312961,4,2,4252,2126,17070.508298785346,16.058803667719047,62.27113928854936,31.02375478989278,0,0,0,0,4,0,1063.0,212.6323145053821,BENIGN
192.168.169.59,10.0.89.233,30901,443,UDP,949.2514924877105,61,17,35651,9935,48023.100685923004,82.17000512223038,12.169890929329622,1.7527723585535144,0,0,1,4,61,0,584.4358974358975,116.89027585526613,BENIGN
192.168.141.138,10.0.66.198,9031,22,UDP,709.056866713309,65,28,34443,14837,69500.77252396915,131.16014295310737,7.624267384014075,0.8409335444100582,0,0,0,2,65,0,529.8924731182796,105.97865926399102,BENIGN
192.168.185.194,10.0.79.203,14727,21,ICMP,982.3962382916978,95,5,60355,3176,64669.42515015623,101.7919207161169,9.823962382916978,1.0032230636834158,1,0,1,2,95,1,635.31,127.064128045937,BENIGN
192.168.171.59,10.0.130.15,51430,443,TCP,55.44791965200256,723,0,369670,23651,7093521.316372683,13039.262871134391,0.12349202595100793,0.017764485726393484,0,723,0,1,422,0,544.01244813278,175.1990683364839,PortScan
192.168.242.71,10.0.143.146,13905,3389,ICMP,794.3404271705401,31,5,41814,6744,61129.961838861425,45.32061918116503,22.065011865848337,5.830447237250522,1,1,1,0,31,1,1348.8333333333333,269.77150234274967,BENIGN
192.168.80.41,10.0.246.222,8067,25,ICMP,897.5216310280955,53,51,40325,38804,88163.8918377478,115.87464458195821,8.630015682962457,4.035527465896337,0,0,0,0,53,1,760.8557692307693,152.17262195404894,BENIGN
192.168.249.1,10.0.235.50,43885,110,ICMP,532.4010445752386,27,4,3552,526,7659.639366886515,58.226782828220195,17.174227244362537,7.644391281188287,1,0,1,3,27,0,131.5483870967742,26.315976030259293,BENIGN
192.168.129.118,10.0.198.205,27349,995,ICMP,904.0491121246994,74,58,63429,49715,125152.49280438822,146.0097667589907,6.848856910035601,2.658378913333758,0,0,0,2,74,1,857.1515151515151,171.43147746442042,BENIGN
192.168.196.102,10.0.204.211,38345,5900,ICMP,79.45321024478706,460,0,59148,44216,1300941.7704023072,5789.570976210878,0.08897335973660365,0.02118205994426029,1,460,0,1,511,1,224.70434782608694,23.14993481776664,PortScan
192.168.29.239,10.0.247.60,56770,25,ICMP,760.8459748086717,68,20,85748,25220,145848.1790981478,115.66072886451056,8.645976986462179,3.9515964986962735,1,2,1,2,68,0,1261.0,252.2024842902556,BENIGN
192.168.127.220,10.0.134.157,12729,22,TCP,521.5521173178795,62,38,64284,39400,198798.92451247762,191.73539264734927,5.215521173178795,1.9217265224974593,1,0,0,3,62,0,1036.84,207.37036473730143,BENIGN
192.168.74.220,10.0.121.223,39058,110,ICMP,937.6127870699312,71,34,61183,29298,96501.45694232253,111.98652732555858,8.929645591142203,1.8655303389836733,0,0,1,0,71,0,861.7238095238096,172.34679954761307,BENIGN
192.168.64.42,10.0.94.157,23442,21,TCP,603.43651549823,57,7,80652,9904,150067.15317059,106.0592098029701,9.428695554659845,2.253484948776031,0,2,1,0,57,0,1414.9375,282.9900916708247,BENIGN
192.168.174.142,10.0.178.148,5553,143,TCP,276.0129252384083,83,64,81108,62541,520443.01865907933,532.5837544492803,1.8776389472000563,0.7173625838874697,1,1,0,0,83,0,977.204081632653,195.44206186463137,BENIGN
192.168.234.222,10.0.159.128,13474,5900,TCP,157.160653738152,75,36,13633,6544,128384.55122245316,706.2836489910443,1.4158617453887568,0.18759014754474243,1,0,1,3,75,0,181.77477477477478,36.35720239273443,BENIGN
192.168.36.168,10.0.173.132,39909,25,TCP,258.3743667647656,63,61,66718,64600,508247.01244282944,479.92376934548844,2.0836642481029486,1.038016112120423,0,1,0,0,63,0,1059.016129032258,211.8034392463133,BENIGN
192.168.199.131,10.0.93.192,39851,993,UDP,864.4938915897974,80,26,116346,37812,178321.67641636502,122.61509425482099,8.155602750847144,3.6492184742960507,0,2,0,1,80,1,1454.3207547169811,290.8651524971081,BENIGN
192.168.231.246,10.0.90.8,40087,993,TCP,69.6532236904387,42,30,19578,13984,481844.17348951875,1033.6922856577485,0.9674058845894263,0.10865383161182418,0,2,0,3,42,0,466.1388888888889,93.23128065307502,Malware
192.168.242.230,10.0.45.58,37042,22,TCP,641.3838327777194,17,3,10977,1937,20134.589211692102,31.18257582730696,32.06919163888597,10.997480407533192,0,2,0,1,17,1,645.7,129.14703327763246,BENIGN
192.168.95.209,10.0.225.203,18779,110,ICMP,24.508961919684673,31,10,14401,4645,777103.496362405,1672.8574688049252,0.5977795590166993,0.08358070411306187,0,1,0,1,31,1,464.5365853658537,92.91101544830252,BENIGN
192.168.181.91,10.0.82.68,53184,995,ICMP,754.5107083736757,35,34,50033,48604,130729.7549329803,91.4499943264256,10.93493780251704,2.655532846217215,1,0,1,4,35,1,1429.5217391304348,285.9066923411319,BENIGN
192.168.249.188,10.0.54.70,35172,25,ICMP,516.143746450597,49,22,6330,2842,17770.243392608663,137.55857837714947,7.269630231698549,1.8663291547657244,0,1,0,0,49,0,129.18309859154928,25.8398224378085,BENIGN
192.168.33.233,10.0.236.100,56571,3389,UDP,3.387817962962573,9093,0,1953105,0,576508248.4809934,2684028.510212033,0.0011828064156005399,0.00037825655870220824,1,9093,0,0,5879,1,214.7921478060046,66.44344781703286,DDoS
192.168.121.225,10.0.155.173,54275,110,ICMP,47.63813507937448,89,67,111727,84109,4110908.1972604264,3274.6873852234853,0.305372660765221,0.1460504037663069,1,0,0,4,89,0,1255.3589743589744,251.07370089736102,BENIGN
192.168.93.72,10.0.165.49,63539,53,UDP,455.62055988486406,70,22,15156,4763,43718.39586219191,201.92240671327153,4.95239739005287,2.0957700442057656,1,0,0,3,70,0,216.5108695652174,43.304611283404626,BENIGN
192.168.52.138,10.0.216.74,39464,53,TCP,651.137532526055,39,32,18816,15439,52607.93348389774,109.03994387262412,9.170951162338802,2.0486775497062495,0,0,1,0,39,0,482.46478873239437,96.49442782776117,BENIGN
192.168.223.183,10.0.206.11,11929,21,TCP,108.9365148170307,26,22,23526,19907,398700.10595574754,440.62360614914655,2.2695107253548064,0.8187494750403153,1,2,0,3,26,0,904.8541666666666,180.9739029094363,BENIGN
192.168.207.13,10.0.156.161,39530,995,TCP,732.4869871059101,16,6,9821,3683,18435.822393725965,30.03466325992086,33.29486305026864,11.693561628722597,0,0,1,4,16,1,613.8181818181819,122.769745631497,BENIGN
192.168.209.209,10.0.189.203,12883,80,UDP,3.7425052544768076,5862,0,1544042,0,412569093.4309331,1566330.4661998376,0.0005448341627393932,0.00011729450688229782,0,5862,0,4,8079,1,263.3984988058683,38.22360892967,DDoS
192.168.120.173,10.0.106.47,12154,995,TCP,185.40054440749594,63,55,75809,66183,765866.14377956,636.4598355258612,1.5711910543008132,0.73390490584943,1,1,0,0,63,1,1203.322033898305,240.66656454005889,BENIGN
192.168.59.155,10.0.27.79,33790,995,ICMP,29.62377515007686,90,15,7220,1203,284332.43087109196,3544.450343282044,0.2821311919054939,0.09461012453703804,0,2,1,1,90,1,80.21904761904761,16.046088508367255,BENIGN
192.168.125.10,10.0.188.42,46887,443,TCP,325.0050479741665,27,16,38325,22711,187800.15996813547,132.3056373063409,7.558256929631779,2.4953106758952655,1,1,1,0,27,1,1419.4418604651162,283.8962030144387,BENIGN
192.168.216.93,10.0.81.84,3270,993,ICMP,732.9417246075548,206,1,223839,1086,306879.78654842376,282.4235448061519,3.540781278297366,1.2767903669623173,1,1,0,0,206,0,1086.5942028985507,217.32030577916368,BruteForce
192.168.142.71,10.0.214.179,23104,25,UDP,159.3776223414236,64,23,16282,5851,138871.44051243286,545.8733711915086,1.8319266935795817,0.5621236928549143,1,1,0,3,64,0,254.4022988505747,50.88386614248414,BENIGN
192.168.13.128,10.0.152.139,65075,443,TCP,529.2049005275295,289,70,169620,41084,398152.0197374647,678.376182159569,1.4741083580154024,0.5935070755895453,0,1,0,0,289,0,586.9192200557103,117.38468964684272,BruteForce
192.168.96.139,10.0.1.153,5929,995,TCP,4.128398330127858,2663,0,10673339,0,2585346215.7730894,645044.3457856756,0.0009735972256039185,0.0002895598213861832,1,2663,0,2,8341,1,4008.013143071724,255.92470642504202,DDoS
192.168.94.51,10.0.27.214,48201,53,TCP,40.25265320554176,94,64,49309,33572,2059019.552743157,3925.207096118758,0.2547636278831757,0.04917631731930695,1,0,1,4,94,0,524.5632911392405,104.91454412139011,BENIGN
192.168.11.64,10.0.238.50,2516,110,ICMP,331.0775958718981,86,40,127645,59369,564864.5584352987,380.5754347955107,2.6275999672372863,0.8211949055386332,1,0,1,3,86,0,1484.2380952380952,296.84894451816996,BENIGN
192.168.157.202,10.0.188.146,3035,110,TCP,705.8802767811808,33,23,19861,13842,47746.05709864274,79.3335666713347,12.605004942521086,1.979460450622918,1,0,0,3,33,0,601.8392857142857,120.37158915217886,BENIGN
192.168.146.111,10.0.2.93,36364,22,ICMP,863.6164150179003,9,3,4013,1337,6194.879933921948,13.89505779571278,71.96803458482502,23.242939358289135,0,2,0,3,9,0,445.8333333333333,89.19453745621138,BENIGN
192.168.83.186,10.0.252.99,56045,21,UDP,739.3279089634332,90,48,42156,22483,87429.40610834835,186.6560132884493,5.357448615677052,1.9889288635345408,0,0,1,3,90,1,468.3985507246377,93.68012729273744,BENIGN
192.168.243.143,10.0.41.167,6913,25,UDP,257.4375340817358,68,32,48902,23012,279345.4352198987,388.4437456126745,2.574375340817358,0.38206304483033177,1,0,0,3,68,1,719.14,143.83112537203166,BENIGN
192.168.111.112,10.0.103.145,19730,22,UDP,167.78322885543471,74,25,59403,20068,473652.8230033871,590.0470546153355,1.6947800894488354,0.7371960499276906,0,0,0,3,74,1,802.7373737373738,160.55073916012213,BENIGN
192.168.54.249,10.0.239.229,7746,993,TCP,156.99644476882418,50,6,50510,6061,360333.0004274955,356.6959753926879,2.8035079423004317,0.5292710818094918,1,2,0,4,50,1,1010.1964285714286,202.0429561165955,BENIGN
192.168.238.190,10.0.244.197,30923,53,TCP,612.1090254881179,67,25,38536,14379,86447.01809094165,150.30002200447194,6.653358972696934,0.7036419159589725,1,0,0,0,67,1,575.1630434782609,115.03535330864234,BENIGN
192.168.99.91,10.0.241.194,61143,53,UDP,88.32939106321277,3,2,3600,2400,67927.55987309039,56.60629989424199,17.665878212642554,8.608291608099417,0,0,0,2,3,0,1200.0,240.0644371505979,BENIGN
192.168.18.70,10.0.82.116,34383,5900,ICMP,129.49543637875286,76,8,93848,9878,801001.2005104065,648.6715080392008,1.541612337842296,0.4744451857361191,1,0,1,0,76,0,1234.8333333333333,246.96984797131728,BENIGN
192.168.37.226,10.0.7.127,4007,80,TCP,692.8214987484317,4,2,5607,2803,12138.76881013724,8.660239341358317,115.4702497914053,23.922791492994055,1,2,0,1,4,0,1401.6666666666667,280.3725365307903,BENIGN
192.168.176.211,10.0.170.3,53850,3389,TCP,5.395014217039011,4587,0,9663323,0,1791158023.1763685,850229.4554688901,0.0010837038173758346,0.0003830969546387752,0,4587,1,2,8805,1,2106.6760409853937,219.49628092355252,DDoS
192.168.65.34,10.0.120.1,36306,3389,UDP,321.2992866436765,88,1,35880,407,112938.3148623127,277.0003037656965,3.610104344310972,0.7237421732626047,1,1,1,4,88,0,407.7191011235955,81.54701699743572,BENIGN
192.168.22.92,10.0.29.13,20945,110,ICMP,221.8423080822747,8,5,8880,5550,65046.203876712025,58.600183672713534,17.064792929405748,6.1853856482229075,0,1,1,2,8,0,1110.0,222.02252248081533,BENIGN
192.168.247.5,10.0.231.201,7028,53,UDP,6121.962823265235,770,656,786779,0,128517.44166266602,232.93182940948063,5.592617826151842,2.487784513059941,0,2,0,4,770,0,551.7384291725106,258.3814642738136,DataExfiltration
192.168.176.44,10.0.82.87,40160,25,TCP,266.29204041440124,5,1,4907,981,22111.06269206225,22.531653558487346,44.38200673573354,12.160928936033429,0,1,0,1,5,0,981.3333333333334,196.31017991072736,BENIGN
192.168.14.217,10.0.91.232,64315,53,UDP,3.417392453509773,6229,0,703544,0,205871584.71583724,1822734.7560279814,0.00606864983962634,0.002302774887068032,1,6229,1,1,667,0,112.94654037566222,210.9577633666913,DDoS
192.168.40.72,10.0.39.104,29197,995,ICMP,164.49228692283882,85,36,104866,44414,907519.7554401156,735.5968006983787,1.3594403877920562,0.6296199925629001,0,0,1,0,85,1,1233.719008264463,246.74585965045296,BENIGN
192.168.24.188,10.0.46.19,39491,995,ICMP,987.7977346946724,35,6,37177,6373,44087.97314509055,41.50647299537802,24.092627675479815,6.535844324822648,0,0,0,2,35,0,1062.1951219512196,212.44551592246896,BENIGN
192.168.27.176,10.0.244.249,11410,143,UDP,1450.169388119677,673,530,447509,0,308590.8471563108,829.5582639210427,3.572041709631166,1.3325785679300457,1,2,1,2,673,1,371.9941812136326,163.30361878597097,DataExfiltration
192.168.4.44,10.0.56.42,24830,21,UDP,6.79311312361448,5131,0,1537216,0,226290357.90030798,755323.7972975043,0.00294834872373919,0.0014068490680656568,1,5131,0,1,3320,0,299.59384135646076,92.6033737213264,DDoS
192.168.148.230,10.0.24.125,4799,25,UDP,833.1611444144474,57,49,68253,58673,152342.6780652435,127.22628834845351,7.860010796362712,3.8258305452111707,0,0,1,2,57,0,1197.4150943396226,239.48427602326447,BENIGN
192.168.38.119,10.0.37.115,57587,5900,ICMP,332.8733653763743,66,62,8157,7662,47522.57658738699,384.53061528450183,2.600573167002924,0.8813783731904778,1,2,1,3,66,1,123.5859375,24.71856081498042,BENIGN
192.168.45.204,10.0.1.21,58322,143,UDP,469.5710066192969,69,58,70763,59482,277370.19143857766,270.4596284901483,3.6974095009393455,0.6296174378607237,0,2,1,3,69,0,1025.5511811023623,205.1123528775751,BENIGN
